Id,userId,movieId,rating
299,6,133,3.750792
300,6,134,3.533752
301,6,135,2.9551947
302,6,136,3.642692
303,6,143,3.2083836
304,6,151,2.806238
305,6,154,3.327399
306,6,156,2.7512512
307,6,175,2.8198528
308,6,180,3.3187277
309,6,183,2.763237
310,6,187,3.5271065
311,6,188,3.379381
312,6,189,2.0361693
313,6,193,2.8402574
314,6,195,3.1770983
315,6,197,2.3869495
316,6,199,2.5938847
317,6,204,3.3833928
318,6,205,3.2932515
319,6,208,3.5933876
320,6,209,3.8012695
321,6,211,3.750013
322,6,213,3.5775728
323,6,221,1.7919708
324,6,238,2.372318
325,6,248,3.433069
326,6,258,1.7421134
327,6,269,2.0361328
328,6,275,3.5620656
329,6,276,3.9442852
330,6,284,3.2765522
331,6,286,3.375894
332,6,294,3.825348
333,6,297,4.10342
334,6,301,3.6152318
335,6,304,3.4707189
336,6,318,3.683517
337,6,357,3.1640446
338,6,423,3.9246702
339,6,432,3.4603953
340,6,458,3.4508483
341,6,459,2.4544454
342,6,463,2.6381807
343,6,466,2.9513035
344,6,467,3.4053583
345,6,469,3.6458354
346,6,470,3.5861104
347,6,471,1.7504164
348,6,475,3.3014696
349,6,476,3.7734585
350,6,477,2.7290797
351,6,478,3.6215527
352,6,479,3.2064712
353,6,480,3.6765792
354,6,481,3.075246
355,6,483,3.9507184
356,6,484,4.0803337
357,6,486,3.9570036
358,6,487,4.0284615
359,6,488,3.7091088
360,6,492,3.9212747
361,6,498,3.3311572
362,6,499,2.807819
363,6,500,3.7009897
364,6,506,3.2090359
365,6,508,2.6840599
366,6,509,3.1863463
367,6,511,3.1502802
368,6,513,3.0913339
369,6,515,3.2912087
370,6,517,3.2271261
371,6,518,3.97272
372,6,521,2.6530643
373,6,523,3.5894308
374,6,524,2.1272671
375,6,525,3.2934704
376,6,526,3.2256205
377,6,528,3.1780386
378,6,532,3.2993712
379,6,534,3.176066
380,7,7,4.404911
381,7,8,4.133369
382,7,10,3.8892488
383,7,22,4.19874
384,7,28,3.4553244
385,7,32,4.074165
386,7,44,4.0603395
387,7,53,4.167035
388,7,54,4.110439
389,7,72,4.3924813
390,7,78,4.305
391,7,79,3.6261067
392,7,81,3.6570053
393,7,82,4.0898733
394,7,89,3.399008
395,7,90,4.356682
396,7,92,4.441417
397,7,93,4.4751153
398,7,101,4.5146046
399,7,106,4.5196977
400,7,118,4.093645
401,7,121,3.2324042
402,7,126,3.6082249
403,7,127,4.5200553
404,7,131,2.0163112
405,7,133,4.290739
406,7,136,4.2160473
407,7,139,4.323084
408,7,142,4.559322
409,7,151,3.5373716
410,7,153,4.024061
411,7,154,3.9826698
412,7,156,3.4853435
413,7,161,3.8266218
414,7,162,4.005663
415,7,163,4.45671
416,7,166,4.265852
417,7,168,4.032592
418,7,171,4.0994234
419,7,172,4.285869
420,7,174,4.4956284
421,7,176,3.5240097
422,7,177,3.1297178
423,7,181,3.0110867
424,7,182,3.0243392
425,7,183,3.4967752
426,7,185,3.2497573
427,7,188,4.0228367
428,7,190,2.5501895
429,7,191,2.933476
430,7,193,3.5690355
431,7,195,3.8624725
432,7,196,3.7699056
433,7,200,3.302859
434,7,203,3.097549
435,7,205,3.9558988
436,7,207,4.372286
437,7,208,4.181117
438,7,210,4.180206
439,7,212,3.8654814
440,7,223,3.4386938
441,7,226,4.0157266
442,7,227,3.7799122
443,7,228,3.9355202
444,7,232,3.1587741
445,7,241,2.837346
446,7,259,2.8316762
447,7,260,4.1931973
448,7,264,3.4380207
449,7,266,3.6924157
450,7,268,3.5897675
451,7,269,2.6966252
452,7,273,4.346877
453,7,281,3.5913427
454,7,285,4.274791
455,7,288,3.7052019
456,7,300,4.4216022
457,7,307,4.199922
458,7,334,3.0945659
459,7,378,4.5900245
460,7,382,3.6662421
461,7,385,3.736472
462,7,389,2.9583495
463,7,393,3.348949
464,7,396,3.2005522
465,7,399,3.6751127
466,7,401,3.017017
467,7,404,3.4445686
468,7,418,3.304778
469,7,420,4.063257
470,7,423,4.4056993
471,7,428,4.230669
472,7,430,4.3474336
473,7,431,4.0691404
474,7,432,4.0840673
475,7,435,3.9153652
476,7,448,4.272295
477,7,450,4.324743
478,7,451,4.062479
479,7,455,3.2668936
480,7,461,3.1761127
481,7,471,2.30923
482,7,472,4.010289
483,7,479,3.8864503
484,7,480,4.2397385
485,7,481,3.7774098
486,7,482,4.1241026
487,7,483,4.4223967
488,7,484,4.5035496
489,7,485,4.542536
490,7,489,3.9388633
491,7,491,4.3086023
492,7,492,4.403513
493,7,495,4.0372953
494,7,496,4.3892016
495,7,497,3.9821594
496,7,498,3.9855974
497,7,501,4.184591
498,7,504,3.7747922
499,7,505,3.6946485
500,7,511,3.8403668
501,7,514,4.259446
502,7,515,3.9542875
503,7,519,3.9430304
504,7,520,3.8247602
505,7,526,3.9019527
506,7,528,3.863244
507,7,530,3.6120822
508,7,537,4.182189
509,7,541,3.5702505
510,7,542,3.4500918
511,7,543,2.8900943
512,7,548,4.021483
513,7,550,4.0800276
514,7,553,3.828128
515,7,554,4.238384
516,7,555,3.3298864
517,7,559,3.5550272
518,7,560,3.9468763
519,7,562,3.8367367
520,7,563,4.464904
521,7,564,4.4729376
522,7,567,3.483521
523,7,570,3.3380227
524,7,576,3.9867992
525,7,579,4.4901776
526,7,580,3.3985374
527,7,581,3.6510549
528,7,582,3.6986005
529,7,587,3.5883868
530,7,589,3.8236663
531,7,599,4.218891
532,7,604,3.7599423
533,7,608,4.252988
534,7,614,3.2690864
535,7,618,3.6927185
536,7,619,3.9379497
537,7,621,3.2159142
538,7,622,2.6936507
539,7,623,3.5321786
540,7,624,2.6944373
541,7,626,3.126195
542,7,627,3.1643515
543,7,630,2.7213168
544,7,633,3.633206
545,7,636,3.0466204
546,7,637,4.1340957
547,7,642,3.09162
548,7,643,3.641645
549,7,644,3.3235478
550,7,645,3.0683146
551,7,647,3.5988984
552,7,648,4.0126953
553,7,650,4.198632
554,7,653,3.7135472
555,7,654,3.4475873
556,7,657,3.0932157
557,7,658,3.3761418
558,7,659,3.0693624
559,7,661,2.8228464
560,7,662,3.0876985
561,7,667,3.5353894
562,7,669,3.450614
563,7,673,3.702702
564,7,674,4.3707256
565,7,675,4.2624855
566,7,676,4.08512
567,7,680,4.2969074
568,7,681,3.3892474
569,7,683,3.6007924
570,8,7,4.250162
571,8,22,4.0060287
572,8,50,4.3851714
573,8,56,2.5970788
574,8,79,3.3660233
575,8,89,3.1266022
576,8,127,4.3898835
577,8,144,3.6735384
578,8,172,4.1082716
579,8,176,3.2574236
580,8,182,2.7480264
581,8,183,3.2287219
582,8,188,3.8036423
583,8,190,2.2961366
584,8,210,3.9844518
585,8,258,2.0665684
586,8,294,4.1734176
587,8,301,4.003606
588,8,338,3.9267836
589,8,385,3.4852297
590,8,457,3.179008
591,8,511,3.5992084
592,8,550,3.8688612
593,8,568,3.386624
594,8,651,3.9481778
595,8,685,3.421282
596,8,686,3.3429363
597,8,687,2.9751568
598,8,689,3.422291
599,9,6,4.3863935
600,9,286,4.2915745
601,9,298,4.536812
602,9,340,4.19541
603,9,479,4.1849027
604,9,487,4.6330457
605,9,507,4.4367914
606,9,521,3.7643263
607,9,527,3.8135915
608,9,691,3.9911158
609,10,1,4.2574983
610,10,4,4.019671
611,10,7,4.447681
612,10,13,3.5406308
613,10,16,4.45065
614,10,22,4.2530775
615,10,48,4.320549
616,10,56,2.9562263
617,10,64,2.9617572
618,10,98,4.3458633
619,10,99,4.5011973
620,10,100,4.499186
621,10,124,4.275504
622,10,127,4.5556297
623,10,132,4.2499576
624,10,133,4.340125
625,10,135,3.749195
626,10,144,3.9750493
627,10,155,3.928794
628,10,156,3.566377
629,10,160,3.782258
630,10,164,3.9689085
631,10,168,4.095009
632,10,175,3.629571
633,10,176,3.6041365
634,10,183,3.577547
635,10,186,4.2028675
636,10,191,3.020519
637,10,194,3.6737778
638,10,195,3.932
639,10,199,3.4144063
640,10,200,3.3873208
641,10,203,3.1841714
642,10,218,3.6976857
643,10,223,3.5207376
644,10,234,3.1998441
645,10,269,2.782201
646,10,275,4.215026
647,10,283,3.7928557
648,10,285,4.325059
649,10,289,3.5359652
650,10,294,4.387342
651,10,321,4.031007
652,10,340,3.9675567
653,10,367,4.227872
654,10,371,4.2304945
655,10,385,3.8105001
656,10,418,3.389211
657,10,420,4.1242666
658,10,435,3.9828086
659,10,447,4.4574847
660,10,461,3.2621217
661,10,463,3.4582086
662,10,474,4.000596
663,10,475,4.027865
664,10,483,4.4641075
665,10,486,4.467872
666,10,488,4.3131967
667,10,489,4.005344
668,10,493,4.1182065
669,10,495,4.0994987
670,10,496,4.432913
671,10,497,4.0468073
672,10,498,4.0500965
673,10,504,3.8475213
674,10,505,3.770026
675,10,509,3.9392843
676,10,519,4.0093384
677,10,521,3.4727423
678,10,558,3.961168
679,10,588,3.3582432
680,10,603,3.059544
681,10,611,4.0472355
682,10,615,3.8348527
683,10,651,4.2058067
684,10,652,3.7358441
685,10,655,3.1489618
686,10,656,3.7881064
687,10,657,3.1798644
688,10,695,3.690793
689,10,696,4.412359
690,10,698,4.0391808
691,10,702,3.8930933
692,10,703,3.8823962
693,10,704,4.1753707
694,10,705,3.6325302
695,10,706,3.8190384
696,10,710,4.2581234
697,10,711,4.4290705
698,10,712,3.3235457
699,11,9,3.832601
700,11,12,3.2172263
701,11,22,3.878695
702,11,38,3.7465067
703,11,40,2.8769383
704,11,47,4.1063614
705,11,51,3.81172
706,11,90,4.0816107
707,11,94,4.0895443
708,11,97,4.09531
709,11,100,4.218528
710,11,109,4.052925
711,11,110,3.7853148
712,11,111,3.9661026
713,11,120,3.6098602
714,11,135,3.2575324
715,11,175,3.1229906
716,11,185,2.8101585
717,11,190,2.1569285
718,11,191,2.5026207
719,11,194,3.1721797
720,11,203,2.6594923
721,11,204,3.6656275
722,11,215,3.40993
723,11,216,2.8349411
724,11,227,3.3774347
725,11,230,2.8131914
726,11,241,2.4132624
727,11,260,3.8717191
728,11,268,3.1659482
729,11,277,3.892707
730,11,291,4.2570944
731,11,300,4.1674047
732,11,312,4.1450057
733,11,350,3.4929793
734,11,383,2.2166924
735,11,395,3.6518676
736,11,402,2.466061
737,11,425,3.5054686
738,11,428,3.9190679
739,11,429,4.0264125
740,11,435,3.534007
741,11,455,2.8274426
742,11,517,3.519698
743,11,521,2.9533114
744,11,524,2.3885145
745,11,558,3.5075958
746,11,561,2.7325237
747,11,573,2.2898884
748,11,597,1.9765154
749,11,652,3.2422886
750,11,660,2.713737
751,11,663,3.1660657
752,11,710,3.8854039
753,11,713,3.9340756
754,11,714,3.0365036
755,11,720,3.958262
756,11,721,3.35777
757,11,722,2.7045138
758,11,723,3.1659923
759,11,725,2.7721128
760,11,726,3.6854038
761,11,730,2.7551374
762,11,732,3.8848064
763,11,733,2.8212914
764,11,734,3.8077002
765,11,735,3.0643446
766,11,736,4.095379
767,11,739,2.9021814
768,11,740,3.579312
769,11,741,3.9314382
770,11,743,3.440671
771,11,744,2.2990048
772,11,746,3.758541
773,11,751,3.4720662
774,11,752,3.547578
775,12,15,3.1198702
776,12,28,3.405957
777,12,50,4.4937525
778,12,71,4.296462
779,12,82,4.0529633
780,12,96,4.3177557
781,12,97,4.3390503
782,12,132,4.1616597
783,12,143,3.8459647
784,12,157,3.7570612
785,12,172,4.2549915
786,12,191,2.8818185
787,12,196,3.7253728
788,12,200,3.2520878
789,12,204,3.9872549
790,12,276,4.3920736
791,12,282,4.2285814
792,12,300,4.395514
793,12,318,4.2123213
794,12,381,2.9705238
795,12,402,2.8428411
796,12,471,2.264049
797,12,684,3.3136604
798,12,735,3.4464343
799,12,753,4.132138
800,12,754,4.203932
801,13,2,2.9162133
802,13,11,3.4878712
803,13,14,3.9986436
804,13,21,3.7878935
805,13,24,2.0184274
806,13,25,2.643269
807,13,27,2.4644508
808,13,29,3.576968
809,13,40,2.593196
810,13,42,3.1780725
811,13,45,3.0402503
812,13,48,3.732966
813,13,56,2.1879604
814,13,59,2.4781427
815,13,61,3.6128519
816,13,64,2.1925864
817,13,66,3.8332841
818,13,71,3.8151765
819,13,72,3.915649
820,13,73,3.6835663
821,13,88,3.9202042
822,13,90,3.8611836
823,13,94,3.8703232
824,13,97,3.876973
825,13,98,3.7720764
826,13,100,4.020518
827,13,109,3.8282309
828,13,118,3.486876
829,13,121,2.512641
830,13,124,3.6646328
831,13,137,3.7143018
832,13,144,3.2464654
833,13,147,3.3006034
834,13,150,3.5042403
835,13,153,3.3948781
836,13,154,3.3414373
837,13,161,3.1481004
838,13,167,2.630662
839,13,168,3.40601
840,13,173,3.0934992
841,13,178,3.024873
842,13,180,3.3327868
843,13,181,2.309804
844,13,185,2.5292397
845,13,186,3.5577185
846,13,190,1.9341401
847,13,195,3.1914177
848,13,196,3.0808547
849,13,198,3.350865
850,13,201,3.400721
851,13,208,3.6065302
852,13,210,3.60526
853,13,212,3.1950822
854,13,215,3.1263108
855,13,217,3.139145
856,13,219,3.109418
857,13,226,3.3840415
858,13,229,1.8125565
859,13,230,2.5321312
860,13,232,2.4433653
861,13,238,2.3853672
862,13,243,2.6696122
863,13,258,1.7508824
864,13,261,2.484635
865,13,263,3.2180226
866,13,265,2.2434216
867,13,268,2.8771448
868,13,269,2.047259
869,13,270,4.2815146
870,13,271,3.46002
871,13,272,4.241098
872,13,273,3.8464217
873,13,276,3.9554696
874,13,281,2.8788643
875,13,287,3.1395822
876,13,289,2.7330885
877,13,290,2.8754392
878,13,294,3.8372946
879,13,300,3.960624
880,13,301,3.628278
881,13,302,3.14737
882,13,303,3.5320497
883,13,305,3.7249138
884,13,308,3.7632687
885,13,312,3.9345336
886,13,314,3.7910495
887,13,315,3.8983471
888,13,317,3.8364573
889,13,318,3.6962407
890,13,319,3.348314
891,13,320,3.0036511
892,13,331,2.9451983
893,13,333,3.321574
894,13,334,2.3844361
895,13,338,3.5366173
896,13,340,3.236803
897,13,341,4.0951486
898,13,343,3.5660703
899,13,344,3.3964982
900,13,345,3.312164
901,13,349,3.8407974
902,13,351,3.4800744
903,13,353,3.1363082
904,13,354,3.6988747
905,13,360,2.4098394
906,13,363,3.2223852
907,13,377,3.686891
908,13,379,3.6957517
909,13,384,2.7136352
910,13,385,3.041932
911,13,387,2.5114126
912,13,391,3.2285054
913,13,396,2.4824455
914,13,402,2.2090595
915,13,405,3.198491
916,13,409,1.754469
917,13,414,2.6876173
918,13,416,2.8064742
919,13,418,2.5825725
920,13,420,3.446361
921,13,421,4.2621536
922,13,423,3.9359875
923,13,428,3.676385
924,13,431,3.4541638
925,13,436,3.064955
926,13,437,3.3965023
927,13,440,2.5563707
928,13,443,2.8116038
929,13,447,3.9509087
930,13,449,3.5916667
931,13,450,3.8133407
932,13,451,3.4453309
933,13,452,3.6787078
934,13,457,2.7280207
935,13,467,3.4191868
936,13,472,3.3769932
937,13,476,3.785706
938,13,477,2.7432704
939,13,480,3.6893373
940,13,481,3.0896637
941,13,482,3.5280223
942,13,483,3.9618587
943,13,488,3.721703
944,13,493,3.4379551
945,13,498,3.3451865
946,13,501,3.6113775
947,13,502,3.23852
948,13,505,2.9939723
949,13,508,2.6981573
950,13,509,3.2006533
951,13,514,3.7176657
952,13,516,3.7642694
953,13,517,3.24137
954,13,519,3.2911277
955,13,520,3.1458685
956,13,524,2.1389961
957,13,526,3.239867
958,13,530,2.9015994
959,13,539,2.9983811
960,13,540,2.9825659
961,13,546,3.2686744
962,13,548,3.3915222
963,13,564,4.04141
964,13,567,2.7635736
965,13,570,2.615326
966,13,588,2.5519862
967,13,589,3.1445577
968,13,596,2.005486
969,13,597,1.7789503
970,13,601,2.6575115
971,13,604,3.069201
972,13,610,3.1769311
973,13,612,3.1475067
974,13,614,2.5478525
975,13,615,3.071221
976,13,617,2.3809156
977,13,624,2.0455284
978,13,625,3.2414863
979,13,632,2.4423485
980,13,651,3.5619678
981,13,652,2.9541519
982,13,659,2.3616712
983,13,665,3.5691888
984,13,673,3.0031452
985,13,678,3.8635383
986,13,682,1.9777207
987,13,683,2.8892002
988,13,685,2.974522
989,13,694,2.4374425
990,13,705,2.837451
991,13,716,4.0232124
992,13,720,3.7205215
993,13,735,2.7759705
994,13,752,3.2708948
995,13,755,4.0206842
996,13,759,2.820003
997,13,764,3.0026913
998,13,766,3.5525074
999,13,772,3.7964687
1000,13,776,2.7930765
1001,13,780,3.401874
1002,13,781,2.8833065
1003,13,782,2.75347
1004,13,783,2.8175952
1005,13,784,1.7783265
1006,13,786,2.175342
1007,13,787,3.029666
1008,13,788,2.0817533
1009,13,794,1.6254985
1010,13,802,2.0152698
1011,13,805,2.092942
1012,13,807,3.262141
1013,13,808,2.676067
1014,13,809,2.3260875
1015,13,812,2.2160118
1016,13,814,2.7457337
1017,13,816,2.8335645
1018,13,820,2.6301982
1019,13,821,3.3276238
1020,13,823,3.699621
1021,13,828,2.0351825
1022,13,830,3.0953748
1023,13,831,3.107384
1024,13,836,3.1318045
1025,13,839,3.8920774
1026,13,840,2.3482752
1027,13,842,3.642043
1028,13,844,3.217951
1029,13,847,3.1690807
1030,13,848,2.3874538
1031,13,852,2.2605555
1032,13,854,3.2979996
1033,13,856,1.9837948
1034,13,857,3.1423297
1035,13,858,2.7041025
1036,13,859,2.0497992
1037,13,860,2.4611232
1038,13,861,2.9081168
1039,13,864,2.5360742
1040,13,866,3.232955
1041,13,868,2.5308707
1042,13,869,3.8429458
1043,13,874,3.0431452
1044,13,875,2.9095364
1045,13,876,2.8546884
1046,13,877,2.2623093
1047,13,878,2.690215
1048,13,885,1.8773677
1049,13,887,2.7828703
1050,13,888,2.8276224
1051,13,890,2.7879748
1052,13,892,2.4902925
1053,13,894,3.6374993
1054,13,898,2.372906
1055,13,901,2.9491622
1056,13,906,3.680221
1057,13,907,2.660311
1058,13,908,3.1763816
1059,13,910,1.8596473
1060,13,912,2.8754785
1061,13,913,2.393281
1062,13,915,3.7586834
1063,13,918,3.5052838
1064,14,7,4.514536
1065,14,9,4.3072443
1066,14,13,3.6750855
1067,14,14,4.548987
1068,14,15,3.4015484
1069,14,18,4.0247483
1070,14,22,4.338971
1071,14,23,3.6466238
1072,14,42,4.034138
1073,14,50,4.60769
1074,14,56,3.1043499
1075,14,70,4.4020643
1076,14,93,4.573427
1077,14,98,4.42298
1078,14,100,4.5606008
1079,14,111,4.3980026
1080,14,116,3.30168
1081,14,121,3.4603536
1082,14,151,3.7480483
1083,14,168,4.1945796
1084,14,172,4.4136467
1085,14,174,4.5905514
1086,14,175,3.7598314
1087,14,176,3.735652
1088,14,181,3.2451413
1089,14,202,3.9090188
1090,14,204,4.1887155
1091,14,211,4.417349
1092,14,213,4.3140054
1093,14,242,4.773745
1094,14,269,2.9295883
1095,14,275,4.3043594
1096,14,283,3.9140055
1097,14,285,4.404191
1098,14,313,4.5098934
1099,14,357,4.0343657
1100,14,408,4.2499084
1101,14,455,3.493397
1102,14,474,4.107559
1103,14,475,4.132753
1104,14,477,3.6798036
1105,14,492,4.513358
1106,14,498,4.1532564
1107,14,509,4.050733
1108,14,514,4.3910756
1109,14,517,4.0802536
1110,14,519,4.115641
1111,14,530,3.817015
1112,14,596,2.8749692
1113,14,603,3.2070425
1114,14,655,3.2952893
1115,14,709,4.1728272
1116,14,716,4.562025
1117,14,792,3.2502725
1118,14,813,3.309421
1119,14,845,3.2370977
1120,14,922,3.5792599
1121,15,1,3.746749
1122,15,7,4.0287485
1123,15,9,3.6912699
1124,15,18,3.2876415
1125,15,20,2.564107
1126,15,25,2.7643905
1127,15,127,4.1995664
1128,15,137,3.8199081
1129,15,148,2.9473815
1130,15,222,3.2103772
1131,15,244,2.2647572
1132,15,274,4.0366826
1133,15,278,2.6646538
1134,15,286,3.5074103
1135,15,289,2.8556175
1136,15,300,4.0530562
1137,15,301,3.7376642
1138,15,307,3.7420552
1139,15,331,3.0690362
1140,15,405,3.320246
1141,15,411,2.768674
1142,15,458,3.579923
1143,15,459,2.584725
1144,15,471,1.8384037
1145,15,473,4.323632
1146,15,476,3.8878505
1147,15,508,2.8202
1148,15,591,2.8148503
1149,15,620,3.1580174
1150,15,678,3.9615765
1151,15,685,3.0983207
1152,15,696,3.9746027
1153,15,742,2.948833
1154,15,744,2.158272
1155,15,749,2.965559
1156,15,754,3.7915645
1157,15,815,2.36099
1158,15,864,2.6548424
1159,15,889,4.094341
1160,15,924,2.104349
1161,15,929,3.7051659
1162,15,932,3.6825697
1163,15,933,2.0512073
1164,15,937,3.4928534
1165,16,7,4.54515
1166,16,8,4.324912
1167,16,9,4.3485074
1168,16,22,4.3786993
1169,16,27,3.4813654
1170,16,28,3.736288
1171,16,31,4.538222
1172,16,51,4.3346868
1173,16,55,4.13466
1174,16,56,3.1777847
1175,16,64,3.1832726
1176,16,69,4.3976107
